nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0037||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0038||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0039||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0040||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0041||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0042||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0043||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0044||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0045||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0046||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0047||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0048||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0049||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0050||0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0001|ESPECES|4|2961.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0002|SOUS-TOTAL|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0003|CARTES|20|12585.00
