nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0023;.;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0024;IMPRIME TVA;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0025;TIROIR;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0026;COUPON;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0027;UP;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0028;CHANGE;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0029;X;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0030;REFERENCE;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0031;REF./TIROIR;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0032;ANNULATION;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0033;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0034;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0035;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0036;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0037;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0038;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0039;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0040;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0041;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0042;;0.00;0.00
